tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
12;1106;19;-5.9;-34.521;2004-08-28 23:36:00;1.45376;4.17012;9007.47;MOVE
12;1107;19;-5.953;-34.519;2004-08-29 00:00:00;0.0241686;4.09547;5897.48;MOVE
12;1108;19;-6.087;-34.514;2004-08-29 01:00:00;0.465651;4.14177;14910.4;MOVE
12;1109;19;-6.109;-34.513;2004-08-29 01:10:00;1.59748;4.08131;2448.79;MOVE
12;1110;19;-6.223;-34.511;2004-08-29 02:00:00;2.67748;4.22605;12678.1;MOVE
12;1111;19;-6.36;-34.515;2004-08-29 03:00:00;0.618216;4.23337;15240.1;MOVE
12;1112;19;-6.41;-34.517;2004-08-29 03:22:00;1.04525;4.21526;5564.14;MOVE
12;1113;19;-6.502;-34.519;2004-08-29 04:00:00;1.04525;4.48786;10232.3;MOVE
12;1114;19;-6.627;-34.524;2004-08-29 04:52:00;0.51181;4.45844;13910.3;MOVE
12;1115;19;-6.788;-34.529;2004-08-29 06:00:00;1.00037;4.38993;17910.9;MOVE
12;1116;19;-6.891;-34.534;2004-08-29 06:45:00;1.31037;4.2468;11466.4;MOVE
12;1117;19;-6.93;-34.535;2004-08-29 07:00:00;5.14704;4.82001;4338.01;MOVE
12;1118;19;-7.07;-34.526;2004-08-29 08:00:00;10.9314;4.33304;15598.9;MOVE
12;1119;19;-7.125;-34.533;2004-08-29 08:23:00;0.120572;4.46689;6164.3;MOVE
12;1120;19;-7.21;-34.544;2004-08-29 09:00:00;0.760306;4.29242;9529.16;MOVE
12;1121;19;-7.279;-34.552;2004-08-29 09:29:00;0.466835;4.43852;7723.03;MOVE
12;1122;19;-7.344;-34.559;2004-08-29 09:58:00;1.65356;4.17746;7268.79;MOVE
12;1123;19;-7.49;-34.579;2004-08-29 11:00:00;1.29009;4.40418;16383.6;MOVE
12;1124;19;-7.565;-34.591;2004-08-29 11:32:00;0.601333;4.39786;8443.88;MOVE
12;1125;19;-7.632;-34.601;2004-08-29 12:00:00;8.33247;4.48283;7531.15;MOVE
12;1126;19;-7.675;-34.614;2004-08-29 12:19:00;3.26057;4.37842;4991.4;MOVE
12;1127;19;-7.768;-34.648;2004-08-29 13:00:00;7.67656;4.47107;10998.8;MOVE
12;1128;19;-7.882;-34.708;2004-08-29 13:58:00;2.35082;4.10802;14295.9;MOVE
12;1129;19;-8.002;-34.765;2004-08-29 15:00:00;17.4712;3.96404;14746.2;MOVE
12;1130;19;-8.03;-34.791;2004-08-29 16:05:00;5.48756;1.08451;4229.58;MOVE
12;1131;19;-8.046;-34.809;2004-08-29 17:00:00;109.832;0.80705;2663.26;MOVE
12;1132;19;-8.041;-34.811;2004-08-29 17:39:00;21.8014;0.255553;597.994;MOVE
12;1133;19;-8.036;-34.811;2004-08-29 18:00:00;100.954;0.44125;555.975;MOVE
12;1134;19;-8.042;-34.842;2004-08-29 19:00:00;13.6695;0.966045;3477.76;MOVE
12;1135;19;-8.053;-34.866;2004-08-29 19:13:00;46.9415;3.73303;2911.76;MOVE
12;1136;19;-8.056;-34.867;2004-08-29 20:00:00;161.565;0.124569;351.284;MOVE
12;1137;19;-8.056;-34.867;2004-08-29 20:29:00;0;0;0;MOVE
12;1138;19;-8.056;-34.867;2004-08-29 21:00:00;0;0;0;MOVE
12;1139;19;-8.056;-34.867;2004-08-29 22:00:00;0;0;0;MOVE
12;1140;19;-8.056;-34.867;2004-08-29 22:36:00;0;0;0;MOVE
12;1141;19;-8.056;-34.867;2004-08-29 23:10:00;0;0;0;MOVE
12;1142;19;-8.056;-34.867;2004-08-30 00:54:00;0;0;0;MOVE
12;1143;19;-8.056;-34.867;2004-08-30 03:09:00;90;0;0;MOVE
12;1144;19;-8.056;-34.868;2004-08-30 04:53:00;180;0.0176438;110.098;MOVE
12;1145;19;-8.056;-34.867;2004-08-30 06:25:00;90;0.0199452;110.098;MOVE
12;1146;19;-8.056;-34.867;2004-08-30 07:31:00;0;0;0;MOVE
12;1147;19;-8.056;-34.867;2004-08-30 08:02:00;0;0;0;MOVE
22;1144;34;0.587;-36.612;2004-08-11 00:00:00;28.7126;0.591992;497.274;STOP
22;1145;34;0.507;-36.609;2004-08-11 01:00:00;7.78814;2.47273;8901.85;STOP
22;1146;34;0.426;-36.617;2004-08-11 02:00:00;24.3395;2.51406;9050.61;STOP
22;1147;34;0.361;-36.595;2004-08-11 03:00:00;32.2072;2.11956;7630.42;STOP
22;1148;34;0.348;-36.579;2004-08-11 03:18:00;9.2726;2.12251;2292.32;STOP
22;1149;34;0.312;-36.547;2004-08-11 04:00:00;15.3325;2.12532;5355.82;STOP
22;1150;34;0.225;-36.504;2004-08-11 05:07:00;1.59625;2.68434;10791;STOP
22;1151;34;0.157;-36.468;2004-08-11 06:00:00;54.7504;2.69041;8555.5;STOP
22;1152;34;0.153;-36.437;2004-08-11 07:00:00;20.347;0.965446;3475.61;STOP
22;1153;34;0.156;-36.424;2004-08-11 07:18:00;5.74142;1.37363;1483.52;STOP
22;1154;34;0.163;-36.369;2004-08-11 08:00:00;44.087;2.44644;6165.03;STOP
22;1155;34;0.188;-36.349;2004-08-11 08:19:00;15.7057;3.12278;3559.97;STOP
22;1156;34;0.273;-36.313;2004-08-11 09:00:00;7.00869;4.17248;10264.3;STOP
22;1157;34;0.399;-36.277;2004-08-11 09:58:00;8.88178e-15;4.18712;14571.2;STOP
22;1158;34;0.441;-36.265;2004-08-11 10:17:00;1.62268;4.26058;4857.06;STOP
22;1159;34;0.535;-36.241;2004-08-11 11:00:00;6.42695;4.18124;10787.6;STOP
22;1160;34;0.672;-36.222;2004-08-11 12:00:00;6.16006;4.27208;15379.5;STOP
22;1161;34;0.705;-36.221;2004-08-11 12:15:00;1.16844;4.07902;3671.12;STOP
22;1162;34;0.806;-36.22;2004-08-11 13:00:00;6.72693;4.15972;11231.2;STOP
22;1163;34;0.931;-36.204;2004-08-11 14:04:00;20.715;3.64915;14012.7;STOP
22;1164;34;1.025;-36.154;2004-08-11 15:00:00;45.677;3.5234;11838.6;STOP
22;1165;34;1.049;-36.072;2004-08-11 16:00:00;177.879;2.63863;9499.07;STOP
22;1166;34;1.047;-36.078;2004-08-11 16:12:00;10.6698;0.976601;703.153;STOP
22;1167;34;1.044;-36.1;2004-08-11 17:00:00;5.0391;0.857127;2468.52;STOP
22;1168;34;1.039;-36.122;2004-08-11 17:46:00;3.34194;0.908796;2508.28;STOP
22;1169;34;1.038;-36.128;2004-08-11 18:00:00;0.372045;0.805076;676.264;STOP
22;1170;34;1.034;-36.153;2004-08-11 19:00:00;12.7111;0.781884;2814.78;STOP
22;1171;34;1.032;-36.158;2004-08-11 19:11:00;19.1988;0.90715;598.719;STOP
22;1172;34;1.031;-36.18;2004-08-11 20:00:00;13.9125;0.832795;2448.42;STOP
22;1173;34;1.038;-36.215;2004-08-11 20:55:00;23.0782;1.20251;3968.27;STOP
22;1174;34;1.033;-36.239;2004-08-11 21:27:00;29.1041;1.41956;2725.55;STOP
22;1175;34;0.988;-36.291;2004-08-11 22:00:00;6.92029;3.86159;7645.94;STOP
22;1176;34;0.945;-36.33;2004-08-11 23:07:00;26.5422;1.60563;6454.64;STOP
22;1177;34;0.931;-36.366;2004-08-12 00:00:00;28.9439;1.35049;4294.56;STOP
22;1178;34;0.841;-36.441;2004-08-12 01:00:00;38.5602;3.61841;13026.3;STOP
22;1179;34;0.749;-36.443;2004-08-12 02:00:00;71.2623;2.84232;10232.3;STOP
22;1180;34;0.721;-36.366;2004-08-12 03:07:00;58.4417;2.26613;9109.86;STOP
22;1181;34;0.638;-36.349;2004-08-12 04:00:00;0.787304;2.9625;9420.75;STOP
22;1182;34;0.565;-36.333;2004-08-12 04:47:00;3.16162;2.94677;8309.89;STOP
22;1183;34;0.547;-36.328;2004-08-12 05:00:00;17.2255;2.66319;2077.29;STOP
22;1184;34;0.446;-36.331;2004-08-12 06:00:00;2.87257;3.12101;11235.6;STOP
22;1185;34;0.396;-36.335;2004-08-12 06:30:00;4.8884;3.09862;5577.51;STOP
22;1186;34;0.354;-36.342;2004-08-12 06:53:00;8.74616;3.43087;4734.6;STOP
22;1187;34;0.274;-36.343;2004-08-12 07:45:00;7.55893;2.85137;8896.29;STOP
22;1188;34;0.249;-36.34;2004-08-12 08:00:00;19.647;3.11091;2799.82;STOP
22;1189;34;0.205;-36.35;2004-08-12 08:38:00;55.1845;2.20059;5017.34;STOP
22;1190;34;0.186;-36.397;2004-08-12 09:00:00;1.82548;4.27047;5637.02;STOP
22;1191;34;0.161;-36.465;2004-08-12 09:34:00;21.4312;3.94904;8056.04;STOP
22;1192;34;0.162;-36.511;2004-08-12 10:00:00;87.0189;3.27959;5116.15;STOP
22;1193;34;0.294;-36.515;2004-08-12 11:00:00;1.03451;4.07902;14684.5;STOP
22;1194;34;0.418;-36.521;2004-08-12 11:55:00;2.21612;4.18312;13804.3;STOP
22;1195;34;0.567;-36.534;2004-08-12 13:00:00;2.72556;4.26435;16631;STOP
22;1196;34;0.663;-36.547;2004-08-12 13:43:00;1.75043;4.17524;10772.1;STOP
22;1197;34;0.699;-36.553;2004-08-12 14:00:00;3.36208;3.97865;4058.23;STOP
22;1198;34;0.822;-36.581;2004-08-12 15:00:00;1.60194;3.89634;14026.8;STOP
22;1199;34;0.948;-36.606;2004-08-12 15:59:00;29.9342;4.03492;14283.6;STOP
22;1200;34;1.01;-36.585;2004-08-12 17:00:00;115.837;1.98872;7278.7;STOP
22;1201;34;1.008;-36.601;2004-08-12 17:34:00;11.2106;0.87877;1792.69;STOP
22;1202;34;1.009;-36.615;2004-08-12 18:02:00;0.488304;0.928842;1560.45;STOP
22;1203;34;1.011;-36.64;2004-08-12 19:00:00;3.55618;0.801243;2788.32;STOP
22;1204;34;1.013;-36.654;2004-08-12 19:37:00;3.17983;0.70824;1572.29;STOP
22;1205;34;1.015;-36.664;2004-08-12 20:00:00;45;0.821594;1133.8;STOP
22;1206;34;1.005;-36.679;2004-08-12 20:34:00;49.6001;0.982539;2004.38;STOP
22;1207;34;0.971;-36.683;2004-08-12 21:00:00;5.38492;2.44019;3806.69;STOP
22;1208;34;0.943;-36.689;2004-08-12 21:16:00;11.4575;3.31679;3184.12;STOP
22;1209;34;0.904;-36.706;2004-08-12 22:00:00;8.54734;1.79189;4730.59;STOP
22;1210;34;0.807;-36.732;2004-08-12 22:56:00;2.6452;3.32338;11166.6;STOP
22;1211;34;0.697;-36.767;2004-08-13 00:00:00;4.80681;3.3426;12835.6;STOP
22;1212;34;0.622;-36.798;2004-08-13 00:44:00;20.5478;3.41812;9023.84;STOP
22;1213;34;0.592;-36.799;2004-08-13 01:00:00;99.1461;3.47677;3337.7;STOP
22;1214;34;0.6;-36.736;2004-08-13 02:00:00;57.0449;1.96143;7061.16;STOP
22;1215;34;0.542;-36.687;2004-08-13 03:00:00;16.0465;2.34516;8442.59;STOP
22;1216;34;0.484;-36.661;2004-08-13 04:00:00;4.83417;1.96323;7067.61;STOP
22;1217;35;0.419;-36.625;2004-08-13 04:44:00;3.41974;3.12959;8262.1;MOVE
22;1218;35;0.396;-36.614;2004-08-13 05:00:00;11.2245;2.95303;2834.91;MOVE
22;1219;35;0.306;-36.591;2004-08-13 06:00:00;6.20533;2.86921;10329.2;MOVE
22;1220;35;0.285;-36.588;2004-08-13 06:14:00;4.718e-12;2.8081;2358.8;MOVE
22;1221;36;0.257;-36.584;2004-08-13 06:33:00;8.32991;2.75883;3145.07;STOP
22;1222;36;0.213;-36.571;2004-08-13 07:00:00;57.1504;3.14917;5101.65;STOP
22;1223;36;0.203;-36.537;2004-08-13 07:30:00;5.82853;2.1893;3940.73;STOP
22;1224;36;0.192;-36.478;2004-08-13 08:00:00;1.77808;3.70751;6673.51;STOP
22;1225;36;0.185;-36.446;2004-08-13 08:17:00;0.202263;3.57094;3642.36;STOP
22;1226;36;0.165;-36.353;2004-08-13 09:05:00;43.5763;3.67275;10577.5;STOP
22;1227;36;0.099;-36.308;2004-08-13 09:52:00;10.4116;3.14978;8882.37;STOP
22;1228;36;-0.023;-36.254;2004-08-13 11:00:00;35.4741;3.63609;14835.3;STOP
22;1229;36;-0.055;-36.2;2004-08-13 11:31:00;61.7896;3.75249;6979.64;STOP
22;1230;36;-0.026;-36.152;2004-08-13 12:00:00;52.9836;3.58382;6235.84;STOP
22;1231;36;0.11;-36.138;2004-08-13 13:00:00;5.87739;4.2229;15202.4;STOP
22;1232;36;0.132;-36.138;2004-08-13 13:10:00;0.996348;4.07715;2446.29;STOP
22;1233;36;0.247;-36.136;2004-08-13 14:00:00;41.3407;4.26312;12789.4;STOP
22;1234;36;0.337;-36.054;2004-08-13 15:00:00;36.7089;3.76065;13538.3;STOP
22;1235;36;0.343;-36.023;2004-08-13 15:50:00;138.395;1.17032;3510.95;STOP
22;1236;36;0.359;-36.05;2004-08-13 17:00:00;10.9968;0.830898;3489.77;STOP
22;1237;36;0.364;-36.064;2004-08-13 17:29:00;11.3099;0.950001;1653;STOP
22;1238;36;0.373;-36.079;2004-08-13 18:00:00;4.39871;1.04575;1945.09;STOP
22;1239;36;0.387;-36.107;2004-08-13 19:00:00;7.12502;0.966914;3480.89;STOP
22;1240;36;0.391;-36.113;2004-08-13 19:13:00;5.93153;1.02798;801.825;STOP
22;1241;36;0.401;-36.132;2004-08-13 20:09:00;77.3325;0.710539;2387.41;STOP
22;1242;36;0.374;-36.155;2004-08-13 20:52:00;7.99779;1.52863;3943.86;STOP
22;1243;36;0.319;-36.217;2004-08-13 21:48:00;33.1688;2.74276;9215.68;STOP
22;1244;36;0.308;-36.22;2004-08-13 22:00:00;36.36;1.76086;1267.82;STOP
22;1245;36;0.251;-36.198;2004-08-13 22:45:00;12.9747;2.51623;6793.81;STOP
22;1246;36;0.23;-36.195;2004-08-13 23:00:00;5.37099;2.62089;2358.8;STOP
22;1247;36;0.147;-36.191;2004-08-14 00:00:00;28.2046;2.56664;9239.89;STOP
22;1248;36;0.127;-36.179;2004-08-14 00:19:00;0.895174;2.27499;2593.49;STOP
22;1249;36;0.07;-36.146;2004-08-14 01:00:00;58.3693;2.97711;7323.68;STOP
22;1250;37;0.018;-36.174;2004-08-14 01:53:00;101.323;2.06512;6567.09;MOVE
22;1251;37;0.095;-36.267;2004-08-14 03:00:00;10.9593;3.3397;13425.6;MOVE
22;1252;37;0.168;-36.327;2004-08-14 04:00:00;2.98654;2.91866;10507.2;MOVE
22;1253;37;0.21;-36.358;2004-08-14 04:29:00;21.5638;3.33594;5804.53;MOVE
22;1254;37;0.24;-36.406;2004-08-14 05:00:00;23.6267;3.38389;6294.03;MOVE
22;1255;38;0.259;-36.535;2004-08-14 06:00:00;20.8702;4.02743;14498.8;STOP
22;1256;38;0.273;-36.56;2004-08-14 06:12:00;22.539;4.42507;3186.05;STOP
22;1257;38;0.277;-36.594;2004-08-14 07:00:00;15.6703;1.32176;3806.66;STOP
22;1258;38;0.284;-36.611;2004-08-14 07:50:00;101.31;0.681424;2044.27;STOP
22;1259;38;0.287;-36.609;2004-08-14 07:56:00;82.3815;1.11366;400.917;STOP
22;1260;38;0.345;-36.675;2004-08-14 08:48:00;55.0316;3.13138;9769.89;STOP
22;1261;38;0.372;-36.672;2004-08-14 09:00:00;2.93375;4.19547;3020.74;STOP
22;1262;38;0.456;-36.667;2004-08-14 09:40:00;0.407631;3.89871;9356.91;STOP
22;1263;38;0.501;-36.664;2004-08-14 10:00:00;2.5952;4.17907;5014.88;STOP
22;1264;38;0.548;-36.663;2004-08-14 10:22:00;0.178306;3.96011;5227.34;STOP
22;1265;38;0.63;-36.661;2004-08-14 11:00:00;0.577753;4.00031;9120.7;STOP
22;1266;38;0.659;-36.66;2004-08-14 11:14:00;1.40141e-11;3.84115;3226.57;STOP
22;1267;38;0.688;-36.659;2004-08-14 11:28:00;4.39444;3.84115;3226.57;STOP
22;1268;38;0.759;-36.662;2004-08-14 12:00:00;0.561952;4.11556;7901.88;STOP
22;1269;38;0.855;-36.667;2004-08-14 12:48:00;1.25493;3.71152;10689.2;STOP
22;1270;38;0.882;-36.669;2004-08-14 13:00:00;0.0174416;4.18123;3010.49;STOP
22;1271;38;1.003;-36.678;2004-08-14 14:00:00;1.65127;3.74771;13491.7;STOP
22;1272;38;1.069;-36.681;2004-08-14 14:32:00;1.64772;3.82627;7346.44;STOP
22;1273;38;1.129;-36.682;2004-08-14 15:00:00;40.3555;3.9718;6672.62;STOP
22;1274;38;1.157;-36.659;2004-08-14 15:33:00;125.315;2.03478;4028.86;STOP
22;1275;38;1.158;-36.673;2004-08-14 16:00:00;4.79504;0.963197;1560.38;STOP
22;1276;38;1.163;-36.705;2004-08-14 17:00:00;0.750557;1.00019;3600.69;STOP
22;1277;38;1.164;-36.712;2004-08-14 17:12:00;2.75542;1.09182;786.108;STOP
22;1278;38;1.169;-36.738;2004-08-14 18:00:00;3.76051;1.02203;2943.45;STOP
22;1279;38;1.173;-36.77;2004-08-14 18:56:00;4.64327;1.06702;3585.19;STOP
22;1280;38;1.178;-36.794;2004-08-14 19:38:00;11.7683;1.08152;2725.43;STOP
22;1281;38;1.178;-36.804;2004-08-14 20:00:00;108.8;0.842208;1111.71;STOP
22;1282;38;1.131;-36.788;2004-08-14 20:45:00;36.5446;2.04466;5520.57;STOP
22;1283;38;1.106;-36.796;2004-08-14 21:00:00;14.531;3.24298;2918.68;STOP
22;1284;38;1.068;-36.82;2004-08-14 21:22:00;11.9931;3.78586;4997.33;STOP
22;1285;38;1.022;-36.837;2004-08-14 22:00:00;12.5732;2.39166;5452.98;STOP
22;1286;38;0.974;-36.868;2004-08-14 22:33:00;12.0013;3.2088;6353.41;STOP
22;1287;38;0.932;-36.884;2004-08-14 23:00:00;6.61997;3.08488;4997.5;STOP
22;1288;38;0.832;-36.936;2004-08-14 23:59:00;14.2838;3.54031;12532.7;STOP
32;1029;10;4.002;-45.73;2004-07-07 00:00:00;93.13;4.78;17196.4;STOP
32;1030;10;3.948;-45.734;2004-07-07 01:00:00;50.99;1.67;6020.9;STOP
32;1031;10;3.923;-45.77;2004-07-07 01:21:00;2.5;3.86;4865.84;STOP
32;1032;10;3.875;-45.846;2004-07-07 02:00:00;4.84;4.26;9978.65;STOP
32;1033;10;3.791;-45.957;2004-07-07 03:00:00;2.89;4.29;15456.5;STOP
32;1034;10;3.697;-46.069;2004-07-07 04:00:00;7.12;4.51;16238.5;STOP
32;1035;10;3.622;-46.185;2004-07-07 04:58:00;1.2;4.41;15337.7;STOP
32;1036;10;3.543;-46.313;2004-07-07 06:00:00;18.62;4.49;16701.8;STOP
32;1037;10;3.49;-46.357;2004-07-07 06:37:00;36.26;3.45;7653.67;STOP
32;1038;10;3.489;-46.361;2004-07-07 07:00:00;86.27;0.33;457.67;STOP
32;1039;10;3.478;-46.359;2004-07-07 08:00:00;56.2;0.35;1243.12;STOP
32;1040;10;3.468;-46.336;2004-07-07 08:25:00;41.93;1.86;2784.45;STOP
32;1041;10;3.482;-46.294;2004-07-07 09:00:00;3.37;2.34;4914.66;STOP
32;1042;10;3.489;-46.268;2004-07-07 09:22:00;4.43;2.26;2988.85;STOP
32;1043;10;3.506;-46.22;2004-07-07 10:00:00;2.75;2.48;5652.84;STOP
32;1044;10;3.515;-46.198;2004-07-07 10:18:00;6.73;2.44;2638.83;STOP
32;1045;10;3.551;-46.133;2004-07-07 11:00:00;9;3.27;8250.15;STOP
32;1046;10;3.555;-46.122;2004-07-07 11:10:00;16.15;2.17;1299.29;STOP
32;1047;10;3.601;-46.059;2004-07-07 12:00:00;7.83;2.89;8662.89;STOP
32;1048;10;3.608;-46.046;2004-07-07 12:12:00;13.79;2.28;1639.26;STOP
32;1049;10;3.63;-45.961;2004-07-07 13:00:00;11.25;3.38;9744.77;STOP
32;1050;10;3.637;-45.838;2004-07-07 14:00:00;0.43;3.8;13671.7;STOP
32;1051;10;3.645;-45.714;2004-07-07 15:00:00;13.15;3.83;13789.1;STOP
32;1052;10;3.624;-45.588;2004-07-07 16:07:00;26.11;3.53;14176;STOP
32;1053;10;3.653;-45.491;2004-07-07 17:00:00;18.91;3.53;11236.8;STOP
32;1054;10;3.649;-45.39;2004-07-07 17:44:00;55.4;4.25;11216.7;STOP
32;1055;10;3.659;-45.346;2004-07-07 18:00:00;4.52;4.69;4222.66;STOP
32;1056;10;3.675;-45.225;2004-07-07 19:00:00;16.31;3.76;13544.4;STOP
32;1057;10;3.694;-45.182;2004-07-07 19:24:00;2.91;3.62;5218.31;STOP
32;1058;10;3.707;-45.148;2004-07-07 19:43:00;3.75;3.54;4040.19;STOP
32;1059;10;3.724;-45.111;2004-07-07 20:00:00;2.07;4.43;4519.84;STOP
32;1060;10;3.787;-44.986;2004-07-07 21:00:00;0.73;4.32;15538.3;STOP
32;1061;10;3.8;-44.961;2004-07-07 21:13:00;0.67;4.01;3127.85;STOP
32;1062;10;3.849;-44.864;2004-07-07 22:00:00;3.66;4.28;12062.5;STOP
32;1063;10;3.859;-44.847;2004-07-07 22:10:00;5.02;3.65;2189.42;STOP
32;1064;10;3.908;-44.744;2004-07-07 22:57:00;3.17;4.49;12659.3;STOP
32;1065;10;3.968;-44.634;2004-07-07 23:49:00;0.64;4.46;13907.3;STOP
32;1066;10;3.982;-44.609;2004-07-08 00:00:00;3.4;4.82;3180.25;STOP
32;1067;10;4.023;-44.545;2004-07-08 00:59:00;168.21;2.38;8436.94;STOP
32;1068;10;3.922;-44.648;2004-07-08 02:00:00;16.86;4.38;16021;STOP
32;1069;10;3.785;-44.723;2004-07-08 03:00:00;5.9;4.82;17358;STOP
32;1070;10;3.656;-44.812;2004-07-08 04:00:00;7.93;4.84;17414.9;STOP
32;1071;10;3.559;-44.901;2004-07-08 05:00:00;9.63;4.06;14624.8;STOP
32;1072;10;3.44;-44.978;2004-07-08 06:00:00;4.29;4.38;15752;STOP
32;1073;10;3.385;-45.008;2004-07-08 06:24:00;10.73;4.84;6963.51;STOP
32;1074;10;3.292;-45.038;2004-07-08 07:00:00;37.11;5.03;10864.1;STOP
32;1075;10;3.249;-45.023;2004-07-08 08:00:00;36.26;1.41;5063.06;STOP
32;1076;10;3.238;-45.007;2004-07-08 08:22:00;55.88;1.63;2156.67;STOP
32;1077;10;3.256;-44.961;2004-07-08 09:00:00;2.35;2.41;5484.98;STOP
32;1078;10;3.285;-44.895;2004-07-08 09:56:00;15.96;2.38;8005.13;STOP
32;1079;10;3.291;-44.851;2004-07-08 10:53:00;10.92;1.44;4929.88;STOP
32;1080;10;3.314;-44.783;2004-07-08 12:00:00;12.28;1.98;7970.17;STOP
32;1081;10;3.365;-44.698;2004-07-08 13:00:00;19.65;3.06;11008.6;STOP
32;1082;10;3.371;-44.668;2004-07-08 13:32:00;11.58;1.77;3396.26;STOP
32;1083;10;3.39;-44.623;2004-07-08 14:00:00;9.92;3.23;5423.49;STOP
32;1084;10;3.439;-44.547;2004-07-08 15:00:00;20.72;2.79;10042.4;STOP
32;1085;10;3.508;-44.496;2004-07-08 15:54:00;12.93;2.94;9534.57;STOP
32;1086;10;3.556;-44.44;2004-07-08 17:00:00;8.45;2.07;8192.36;STOP
32;1087;10;3.578;-44.405;2004-07-08 17:33:00;12.3;2.32;4590.42;STOP
32;1088;10;3.591;-44.369;2004-07-08 18:00:00;36.45;2.62;4248.66;STOP
32;1089;10;3.681;-44.309;2004-07-08 19:00:00;31.32;3.34;12020.1;STOP
32;1090;10;3.802;-44.304;2004-07-08 20:00:00;0.06;3.74;13466;STOP
32;1091;10;3.92;-44.299;2004-07-08 20:55:00;2.98;3.98;13132.7;STOP
32;1092;10;4.068;-44.285;2004-07-08 22:01:00;1.49;4.17;16530;STOP
32;1093;10;4.141;-44.28;2004-07-08 22:35:00;2.95;3.99;8136.15;STOP
32;1094;10;4.2;-44.279;2004-07-08 23:00:00;2.42;4.37;6561.44;STOP
32;1095;10;4.279;-44.281;2004-07-08 23:36:00;1.04;4.07;8787.2;STOP
32;1096;10;4.325;-44.283;2004-07-09 00:00:00;175.24;3.56;5119.77;STOP
32;1097;10;4.224;-44.287;2004-07-09 00:42:00;4.87;4.46;11239.4;STOP
32;1098;10;4.18;-44.285;2004-07-09 01:00:00;11.83;4.53;4897.6;STOP
32;1099;10;4.044;-44.25;2004-07-09 02:00:00;11.13;4.34;15612.8;STOP
32;1100;10;4.021;-44.239;2004-07-09 02:11:00;5.36;4.29;2833.62;STOP
32;1101;10;3.915;-44.2;2004-07-09 03:00:00;20.2;4.27;12555.5;STOP
32;1102;10;3.766;-44.2;2004-07-09 04:00:00;2.75;4.6;16568;STOP
32;1103;10;3.662;-44.195;2004-07-09 04:42:00;2.01;4.59;11577.6;STOP
32;1104;10;3.614;-44.191;2004-07-09 05:00:00;8.46;4.96;5355.78;STOP
32;1105;10;3.465;-44.156;2004-07-09 06:00:00;3.09;4.73;17017.3;STOP
32;1106;10;3.437;-44.151;2004-07-09 06:12:00;15.15;4.39;3162.53;STOP
32;1107;10;3.401;-44.134;2004-07-09 07:00:00;18.15;1.54;4425.46;STOP
32;1108;10;3.393;-44.133;2004-07-09 07:37:00;43.07;0.4;896.46;STOP
32;1109;10;3.373;-44.109;2004-07-09 08:00:00;117.92;2.51;3470.27;STOP
32;1110;10;3.43;-44.097;2004-07-09 09:00:00;4.29;1.8;6476.56;STOP
32;1111;10;3.445;-44.095;2004-07-09 09:11:00;1.57;2.55;1682.63;STOP
32;1112;10;3.476;-44.09;2004-07-09 09:35:00;6.48;2.42;3491.43;STOP
32;1113;10;3.501;-44.083;2004-07-09 10:00:00;7.11;1.92;2886.4;STOP
32;1114;10;3.541;-44.077;2004-07-09 10:31:00;1.77;2.42;4497.37;STOP
32;1115;10;3.563;-44.073;2004-07-09 10:45:00;6.49;2.96;2486.24;STOP
32;1116;10;3.578;-44.072;2004-07-09 11:00:00;0.95;1.86;1671.61;STOP
32;1117;10;3.618;-44.07;2004-07-09 11:33:00;5.27;2.25;4453.33;STOP
32;1118;10;3.653;-44.065;2004-07-09 12:00:00;13.67;2.43;3931.18;STOP
32;1119;10;3.668;-44.059;2004-07-09 12:21:00;10.55;1.43;1795.9;STOP
32;1120;10;3.698;-44.04;2004-07-09 13:00:00;23.82;1.69;3946.26;STOP
32;1121;10;3.718;-44.037;2004-07-09 13:13:00;3.53;2.88;2248.67;STOP
32;1122;10;3.798;-44.03;2004-07-09 14:00:00;14.75;3.17;8929.44;STOP
32;1123;10;3.862;-44.041;2004-07-09 14:48:00;0.26;2.51;7220.36;STOP
32;1124;10;3.879;-44.044;2004-07-09 15:00:00;5.8;2.67;1919.39;STOP
32;1125;10;3.947;-44.049;2004-07-09 15:44:00;1.03;2.87;7581.57;STOP
32;1126;10;3.965;-44.05;2004-07-09 16:00:00;39.48;2.09;2004.58;STOP
32;1127;10;4.014;-44.014;2004-07-09 17:00:00;52.67;1.88;6755.24;STOP
32;1128;10;4.015;-43.958;2004-07-09 17:23:00;7.36;4.5;6212.63;STOP
32;1129;10;4.005;-43.868;2004-07-09 18:00:00;3.16;4.52;10044.8;STOP
32;1130;10;3.997;-43.724;2004-07-09 19:00:00;4.8;4.44;15997.8;STOP
32;1131;10;4.001;-43.583;2004-07-09 20:00:00;1.62;4.35;15646.6;STOP
32;1132;10;4.001;-43.554;2004-07-09 20:13:00;2.01;4.12;3216.79;STOP
32;1133;10;4.003;-43.497;2004-07-09 20:37:00;0.95;4.39;6326.57;STOP
32;1134;10;4.006;-43.439;2004-07-09 21:00:00;1.36;4.67;6442.2;STOP
32;1135;10;4.01;-43.296;2004-07-09 22:00:00;0.05;4.41;15868.2;STOP
32;1136;10;4.011;-43.259;2004-07-09 22:16:00;2.11;4.28;4105.64;STOP
32;1137;10;4.01;-43.157;2004-07-09 23:00:00;0.56;4.29;11314.7;STOP
