tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
39;2333;26;1.529;-35.516;2004-08-12 09:29:00;26.11;2.57;4465.67;STOP
39;2334;26;1.567;-35.478;2004-08-12 10:02:00;51.52;3.02;5974.54;STOP
39;2335;26;1.559;-35.408;2004-08-12 11:00:00;1.5;2.25;7831.43;STOP
39;2336;26;1.551;-35.317;2004-08-12 11:55:00;0.48;3.08;10154;STOP
39;2337;26;1.544;-35.229;2004-08-12 13:00:00;5.42;2.52;9812.5;STOP
39;2338;26;1.545;-35.163;2004-08-12 13:43:00;1.42;2.84;7337.04;STOP
39;2339;26;1.546;-35.138;2004-08-12 14:00:00;7.45;2.73;2781.09;STOP
39;2340;26;1.563;-35.039;2004-08-12 15:00:00;4.29;3.1;11165.4;STOP
39;2341;26;1.583;-34.959;2004-08-12 16:00:00;48.62;2.55;9166.12;STOP
39;2342;26;1.512;-34.856;2004-08-12 17:00:00;0.71;3.86;13907;STOP
39;2343;26;1.466;-34.791;2004-08-12 17:39:00;8.03;3.78;8852.5;STOP
39;2344;26;1.433;-34.756;2004-08-12 18:03:00;0.99;3.71;5348.02;STOP
39;2345;26;1.351;-34.672;2004-08-12 19:00:00;0.69;3.82;13051;STOP
39;2346;26;1.301;-34.622;2004-08-12 19:36:00;0.83;3.64;7861.62;STOP
39;2347;26;1.266;-34.588;2004-08-12 20:00:00;0.98;3.77;5425.15;STOP
39;2348;26;1.217;-34.542;2004-08-12 20:33:00;0.3;3.77;7472.44;STOP
39;2349;26;1.178;-34.505;2004-08-12 21:00:00;0.23;3.69;5977.08;STOP
39;2350;26;1.155;-34.483;2004-08-12 21:16:00;2.14;3.69;3538.72;STOP
39;2351;26;1.084;-34.42;2004-08-12 22:03:00;0.5;3.74;10553.8;STOP
39;2352;26;1.006;-34.352;2004-08-12 22:55:00;3.92;3.69;11505.6;STOP
