tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
40;2393;26;0.252;-34.014;2004-08-14 01:00:00;7.52;4.21;10362.6;STOP
40;2394;26;0.352;-34.1;2004-08-14 02:00:00;1.58;4.07;14665.8;STOP
40;2395;26;0.451;-34.19;2004-08-14 03:00:00;0.03;4.13;14877.1;STOP
40;2396;26;0.551;-34.281;2004-08-14 04:00:00;0.58;4.18;15034.1;STOP
40;2397;26;0.607;-34.333;2004-08-14 04:33:00;0.82;4.29;8497.3;STOP
40;2398;26;0.652;-34.376;2004-08-14 05:00:00;3.34;4.27;6920.74;STOP
40;2399;26;0.747;-34.478;2004-08-14 06:00:00;6.94;4.31;15498.6;STOP
40;2400;26;0.763;-34.5;2004-08-14 06:12:00;10.51;4.2;3024.66;STOP
40;2401;26;0.784;-34.544;2004-08-14 07:00:00;94.48;1.88;5420.85;STOP
40;2402;26;0.771;-34.549;2004-08-14 07:56:00;53.04;0.46;1548.75;STOP
40;2403;26;0.739;-34.529;2004-08-14 08:34:00;11.08;1.84;4195.94;STOP
40;2404;26;0.705;-34.516;2004-08-14 09:00:00;25.51;2.59;4047.52;STOP
40;2405;26;0.666;-34.475;2004-08-14 09:40:00;7.03;2.62;6291.86;STOP
40;2406;26;0.638;-34.452;2004-08-14 10:00:00;16.65;3.36;4029.08;STOP
40;2407;26;0.607;-34.439;2004-08-14 10:23:00;2.33;2.71;3737.84;STOP
40;2408;26;0.56;-34.417;2004-08-14 11:00:00;12.32;2.6;5770.31;STOP
40;2409;26;0.543;-34.404;2004-08-14 11:15:00;4.38;2.64;2379.63;STOP
40;2410;26;0.523;-34.391;2004-08-14 11:28:00;6.15;3.4;2652.38;STOP
40;2411;26;0.496;-34.369;2004-08-14 12:00:00;3.53;2.02;3872.65;STOP
40;2412;26;0.443;-34.331;2004-08-14 12:48:00;2.62;2.52;7251.5;STOP
40;2413;26;0.423;-34.318;2004-08-14 13:00:00;12.81;3.68;2652.39;STOP
40;2414;26;0.355;-34.248;2004-08-14 14:00:00;23.21;3.01;10851.5;STOP
40;2415;26;0.337;-34.201;2004-08-14 15:00:00;30.01;1.55;5596.23;STOP
40;2416;26;0.3;-34.171;2004-08-14 15:33:00;11.56;2.68;5296.63;STOP
40;2417;26;0.277;-34.143;2004-08-14 16:00:00;3.62;2.49;4029.16;STOP
40;2418;26;0.221;-34.083;2004-08-14 17:00:00;4.46;2.54;9126.07;STOP
40;2419;26;0.197;-34.061;2004-08-14 17:17:00;3.85;3.55;3620.23;STOP
40;2420;26;0.127;-34.005;2004-08-14 18:00:00;17.84;3.86;9967.91;STOP
40;2421;26;0.006;-33.959;2004-08-14 19:00:00;0.62;4;14394;STOP
40;2422;26;-0.081;-33.927;2004-08-14 19:43:00;3.19;4;10307.6;STOP
40;2423;26;-0.118;-33.911;2004-08-14 20:00:00;2.27;4.39;4482.41;STOP
40;2424;26;-0.219;-33.872;2004-08-14 20:49:00;2.39;4.09;12038.9;STOP
40;2425;26;-0.242;-33.862;2004-08-14 21:00:00;1.25;4.23;2788.75;STOP
40;2426;26;-0.286;-33.844;2004-08-14 21:22:00;0.06;4;5286.14;STOP
40;2427;26;-0.364;-33.812;2004-08-14 22:00:00;1.2;4.11;9374.71;STOP
40;2428;26;-0.421;-33.79;2004-08-14 22:28:00;1;4.04;6793.8;STOP
40;2429;26;-0.485;-33.764;2004-08-14 23:00:00;1.25;4;7681.27;STOP
40;2430;26;-0.59;-33.724;2004-08-14 23:53:00;173.58;3.93;12493.9;STOP
40;2431;26;-0.489;-33.75;2004-08-15 01:00:00;7.84;2.88;11596.8;STOP
40;2432;26;-0.406;-33.784;2004-08-15 01:37:00;4.29;4.49;9973.47;STOP
40;2433;26;-0.354;-33.81;2004-08-15 02:00:00;2.64;4.68;6464.6;STOP
40;2434;26;-0.221;-33.869;2004-08-15 03:00:00;5.36;4.49;16178.7;STOP
40;2435;26;-0.084;-33.915;2004-08-15 04:00:00;0.82;4.46;16069.5;STOP
40;2436;26;-0.059;-33.923;2004-08-15 04:12:00;0.68;4.05;2918.73;STOP
40;2437;26;0.055;-33.958;2004-08-15 05:00:00;18.8;4.6;13260.2;STOP
40;2438;26;0.12;-34.005;2004-08-15 06:00:00;141.51;2.48;8919.19;STOP
40;2439;26;0.113;-33.98;2004-08-15 07:00:00;89.1;0.8;2886.78;STOP
40;2440;26;0.094;-33.985;2004-08-15 07:19:00;13.88;1.92;2184.63;STOP
40;2441;26;0.028;-33.986;2004-08-15 08:00:00;25.31;2.98;7339.71;STOP
40;2442;26;0.017;-33.981;2004-08-15 08:11:00;8.46;2.04;1343.57;STOP
40;2443;26;0;-33.97;2004-08-15 08:25:00;0.78;2.68;2251.53;STOP
40;2444;26;-0.048;-33.938;2004-08-15 09:00:00;36.96;3.05;6414.7;STOP
40;2445;26;-0.083;-33.94;2004-08-15 09:26:00;21.71;2.5;3898.17;STOP
40;2446;26;-0.143;-33.92;2004-08-15 09:59:00;8.57;3.55;7032.58;STOP
40;2447;26;-0.235;-33.904;2004-08-15 11:00:00;0.4;2.84;10383.5;STOP
40;2448;26;-0.259;-33.9;2004-08-15 11:15:00;9.53;3.01;2705.49;STOP
40;2449;26;-0.32;-33.879;2004-08-15 12:00:00;28.24;2.66;7173.57;STOP
40;2450;26;-0.363;-33.886;2004-08-15 12:25:00;37.07;3.23;4844.32;STOP
40;2451;26;-0.399;-33.867;2004-08-15 13:00:00;3.88;2.16;4526.31;STOP
40;2452;26;-0.467;-33.825;2004-08-15 14:00:00;11.32;2.47;8887.18;STOP
40;2453;26;-0.482;-33.811;2004-08-15 14:13:00;4.79;2.92;2281.49;STOP
40;2454;26;-0.515;-33.785;2004-08-15 15:00:00;38.23;1.66;4671.44;STOP
40;2455;27;-0.555;-33.785;2004-08-15 15:19:00;0;3.9;4447.8;MOVE
40;2456;27;-0.638;-33.785;2004-08-15 16:00:00;2.75;3.75;9229.18;MOVE
40;2457;27;-0.763;-33.779;2004-08-15 17:04:00;3.71;3.62;13915.4;MOVE
40;2458;27;-0.882;-33.781;2004-08-15 18:00:00;0.96;3.94;13234.1;MOVE
40;2459;27;-0.929;-33.781;2004-08-15 18:24:00;1.53;3.63;5226.16;MOVE
40;2460;27;-1.004;-33.783;2004-08-15 19:00:00;1.27;3.86;8342.58;MOVE
40;2461;27;-1.045;-33.785;2004-08-15 19:20:00;2.79;3.8;4564.41;MOVE
40;2462;27;-1.126;-33.785;2004-08-15 20:00:00;0.9;3.75;9006.79;MOVE
40;2463;27;-1.253;-33.787;2004-08-15 21:04:00;0.4;3.68;14123.5;MOVE
40;2464;27;-1.366;-33.788;2004-08-15 22:00:00;0.51;3.74;12565.5;MOVE
40;2465;27;-1.405;-33.788;2004-08-15 22:19:00;0;3.8;4336.6;MOVE
40;2466;27;-1.486;-33.788;2004-08-15 23:00:00;0;3.66;9006.79;MOVE
40;2467;27;-1.547;-33.788;2004-08-15 23:30:00;0;3.77;6782.89;MOVE
40;2468;27;-1.606;-33.788;2004-08-16 00:00:00;0.48;3.64;6560.5;MOVE
40;2469;27;-1.725;-33.789;2004-08-16 01:00:00;0.48;3.68;13232.7;MOVE
40;2470;27;-1.747;-33.789;2004-08-16 01:10:00;0.54;4.08;2446.29;MOVE
40;2471;27;-1.854;-33.788;2004-08-16 02:00:00;1.25;3.97;11898.4;MOVE
40;2472;27;-1.982;-33.784;2004-08-16 03:00:00;0.47;3.96;14239.9;MOVE
40;2473;27;-2.112;-33.781;2004-08-16 04:00:00;1.32;4.02;14459.2;MOVE
40;2474;27;-2.242;-33.775;2004-08-16 05:00:00;0.46;4.02;14470.7;MOVE
40;2475;27;-2.347;-33.771;2004-08-16 05:48:00;0.02;4.06;11683.9;MOVE
40;2476;27;-2.373;-33.77;2004-08-16 06:00:00;0.28;4.02;2893.2;MOVE
40;2477;27;-2.492;-33.766;2004-08-16 06:55:00;0.14;4.01;13239.7;MOVE
40;2478;27;-2.524;-33.765;2004-08-16 07:09:00;0.35;4.24;3559.97;MOVE
40;2479;27;-2.631;-33.761;2004-08-16 08:00:00;4.01;3.89;11906.2;MOVE
40;2480;27;-2.723;-33.764;2004-08-16 08:43:00;3.17;3.97;10235.4;MOVE
40;2481;27;-2.757;-33.767;2004-08-16 09:00:00;1.44;3.72;3795.28;MOVE
40;2482;27;-2.801;-33.772;2004-08-16 09:21:00;0.77;3.91;4923.99;MOVE
40;2483;27;-2.831;-33.775;2004-08-16 09:35:00;0.11;3.99;3352.45;MOVE
40;2484;27;-2.882;-33.78;2004-08-16 10:00:00;0.61;3.8;5698.06;MOVE
40;2485;27;-3.008;-33.791;2004-08-16 11:00:00;3.82;3.91;14063.7;MOVE
40;2486;27;-3.137;-33.811;2004-08-16 12:01:00;6.61;3.97;14515;MOVE
40;2487;27;-3.166;-33.819;2004-08-16 12:15:00;0.44;3.98;3344.74;MOVE
40;2488;27;-3.261;-33.846;2004-08-16 13:00:00;0.16;4.07;10980.6;MOVE
40;2489;27;-3.355;-33.873;2004-08-16 13:45:00;4.39;4.03;10873.6;MOVE
40;2490;27;-3.389;-33.88;2004-08-16 14:00:00;7.17;4.29;3859.65;MOVE
40;2491;27;-3.517;-33.89;2004-08-16 15:00:00;4.47;3.97;14276.2;MOVE
40;2492;27;-3.539;-33.89;2004-08-16 15:10:00;0;4.08;2446.29;MOVE
40;2493;27;-3.644;-33.89;2004-08-16 16:00:00;1.55;3.89;11675.5;MOVE
40;2494;27;-3.755;-33.887;2004-08-16 16:54:00;5.21;3.81;12347.1;MOVE
40;2495;27;-3.89;-33.871;2004-08-16 18:05:00;29.34;3.55;15115.9;MOVE
40;2496;27;-4.003;-33.918;2004-08-16 19:00:00;0.35;4.12;13603.8;MOVE
40;2497;27;-4.081;-33.951;2004-08-16 19:39:00;8.23;4.02;9413.94;MOVE
40;2498;27;-4.124;-33.977;2004-08-16 20:00:00;2.17;4.43;5583.65;MOVE
40;2499;27;-4.198;-34.018;2004-08-16 20:35:00;0.22;4.48;9401.17;MOVE
40;2500;27;-4.249;-34.046;2004-08-16 21:00:00;0.37;4.31;6465.34;MOVE
40;2501;27;-4.371;-34.114;2004-08-16 22:00:00;1.83;4.31;15520.3;MOVE
40;2502;27;-4.402;-34.13;2004-08-16 22:15:00;0.09;4.31;3876.71;MOVE
40;2503;27;-4.512;-34.187;2004-08-16 23:07:00;0.68;4.41;13767.2;MOVE
40;2504;27;-4.572;-34.219;2004-08-16 23:35:00;1.51;4.5;7556;MOVE
40;2505;27;-4.626;-34.246;2004-08-17 00:00:00;1.41;4.47;6708.95;MOVE
40;2506;27;-4.722;-34.297;2004-08-17 00:46:00;0.09;4.38;12078.7;MOVE
40;2507;27;-4.752;-34.313;2004-08-17 01:00:00;3.51;4.5;3777.77;MOVE
40;2508;27;-4.874;-34.388;2004-08-17 02:00:00;0.98;4.42;15908.8;MOVE
40;2509;27;-4.993;-34.464;2004-08-17 03:00:00;1.13;4.36;15683.7;MOVE
40;2510;27;-5.089;-34.528;2004-08-17 03:50:00;0.91;4.27;12814.2;MOVE
40;2511;27;-5.221;-34.613;2004-08-17 05:00:00;1.77;4.15;17436.9;MOVE
40;2512;27;-5.282;-34.655;2004-08-17 05:34:00;0.53;4.03;8224.08;MOVE
40;2513;27;-5.329;-34.688;2004-08-17 06:00:00;3.8;4.09;6376.71;MOVE
40;2514;27;-5.427;-34.767;2004-08-17 07:00:00;6.13;3.88;13972.6;MOVE
40;2515;27;-5.467;-34.807;2004-08-17 07:27:00;7.31;3.87;6275.95;MOVE
40;2516;27;-5.501;-34.851;2004-08-17 08:00:00;9.35;3.11;6165.37;MOVE
40;2517;27;-5.53;-34.878;2004-08-17 08:19:00;4.84;3.86;4396.44;MOVE
40;2518;27;-5.595;-34.929;2004-08-17 09:00:00;3.74;3.73;9170.42;MOVE
40;2519;27;-5.614;-34.942;2004-08-17 09:11:00;2.31;3.87;2556;MOVE
40;2520;27;-5.697;-34.994;2004-08-17 10:00:00;26.12;3.7;10875.9;MOVE
40;2521;27;-5.746;-35.073;2004-08-17 10:46:00;25.29;3.73;10299.8;MOVE
40;2522;27;-5.75;-35.108;2004-08-17 11:00:00;2.85;4.64;3897.72;MOVE
40;2523;27;-5.766;-35.205;2004-08-17 11:47:00;91.94;3.86;10878;MOVE
40;2524;27;-5.771;-35.204;2004-08-17 12:00:00;168.69;0.73;566.87;MOVE
40;2525;27;-5.771;-35.204;2004-08-17 13:00:00;0;0;0;MOVE
40;2526;27;-5.771;-35.204;2004-08-17 14:00:00;0;0;0;MOVE
40;2527;27;-5.771;-35.204;2004-08-17 15:00:00;0;0;0;MOVE
40;2528;27;-5.771;-35.204;2004-08-17 16:00:00;0;0;0;MOVE
40;2529;27;-5.771;-35.204;2004-08-17 16:40:00;0;0;0;MOVE
40;2530;27;-5.771;-35.204;2004-08-17 17:00:00;0;0;0;MOVE
40;2531;27;-5.771;-35.204;2004-08-17 18:00:00;0;0;0;MOVE
