tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
26;127;2;3.492;-38.348;2004-06-11 06:00:00;116.62;0.25;916.84;STOP
26;128;2;3.469;-38.245;2004-06-11 07:00:00;12.59;3.25;11714.5;STOP
26;129;2;3.469;-38.237;2004-06-11 07:14:00;21.8;1.06;887.93;STOP
26;130;2;3.471;-38.232;2004-06-11 08:00:00;56.13;0.22;597.86;STOP
26;131;2;3.443;-38.191;2004-06-11 08:53:00;6.72;1.73;5513.84;STOP
26;132;2;3.416;-38.16;2004-06-11 10:00:00;2.06;1.14;4566.53;STOP
26;133;2;3.372;-38.113;2004-06-11 10:36:00;7.28;3.31;7152.23;STOP
26;134;2;3.343;-38.089;2004-06-11 11:00:00;1.61;2.9;4182.8;STOP
26;135;2;3.311;-38.064;2004-06-11 11:28:00;3.31;2.69;4512.51;STOP
26;136;2;3.278;-38.035;2004-06-11 12:06:00;6.04;2.14;4881.47;STOP
26;137;2;3.237;-38.006;2004-06-11 12:38:00;6.87;2.91;5581.15;STOP
26;138;2;3.216;-37.987;2004-06-11 13:00:00;10.34;2.38;3146.75;STOP
26;139;2;3.173;-37.931;2004-06-11 13:49:00;19.08;2.67;7843.19;STOP
26;140;2;3.168;-37.916;2004-06-11 14:00:00;0.74;2.66;1755.72;STOP
26;141;2;3.16;-37.893;2004-06-11 14:17:00;2.16;2.65;2704.09;STOP
26;142;2;3.135;-37.829;2004-06-11 15:00:00;20.17;2.96;7630.15;STOP
26;143;2;3.058;-37.742;2004-06-11 16:06:00;0.7;3.26;12908.2;STOP
26;144;2;3.001;-37.676;2004-06-11 17:00:00;14.27;2.99;9689.18;STOP
26;145;3;2.948;-37.639;2004-06-11 17:41:00;114.79;2.92;7184.18;MOVE
26;146;3;2.943;-37.667;2004-06-11 18:00:00;13.54;2.77;3158.66;MOVE
26;147;3;2.947;-37.734;2004-06-11 18:28:00;21.26;4.44;7453.5;MOVE
26;148;3;2.981;-37.808;2004-06-11 19:00:00;6.58;4.71;9045.39;MOVE
26;149;3;3.031;-37.961;2004-06-11 20:06:00;1.36;4.51;17876;MOVE
26;150;3;3.071;-38.094;2004-06-11 21:03:00;7.99;4.51;15423.2;MOVE
26;151;3;3.083;-38.172;2004-06-11 21:36:00;1.56;4.43;8762.89;MOVE
26;152;3;3.093;-38.227;2004-06-11 22:00:00;1.6;4.31;6207.25;MOVE
26;153;3;3.108;-38.325;2004-06-11 22:42:00;1.38;4.37;11008.2;MOVE
26;154;3;3.116;-38.37;2004-06-11 23:00:00;0.99;4.7;5074.96;MOVE
26;155;3;3.12;-38.395;2004-06-11 23:11:00;1.85;4.26;2811.17;MOVE
26;156;3;3.135;-38.513;2004-06-12 00:00:00;0.79;4.49;13207.2;MOVE
26;157;3;3.148;-38.628;2004-06-12 00:49:00;1.69;4.37;12849.8;MOVE
26;158;3;3.15;-38.652;2004-06-12 01:00:00;0.95;4.05;2673.91;MOVE
26;159;3;3.155;-38.702;2004-06-12 01:22:00;0.2;4.23;5579.1;MOVE
26;160;3;3.164;-38.789;2004-06-12 02:00:00;0.39;4.26;9710.96;MOVE
26;161;3;3.179;-38.925;2004-06-12 03:00:00;0.95;4.22;15191.2;MOVE
26;162;3;3.192;-39.064;2004-06-12 04:00:00;1.78;4.31;15499.8;MOVE
26;163;3;3.205;-39.168;2004-06-12 04:45:00;0.78;4.31;11636.4;MOVE
26;164;3;3.209;-39.204;2004-06-12 05:00:00;0.73;4.47;4021.42;MOVE
26;165;3;3.226;-39.341;2004-06-12 06:00:00;1.88;4.26;15326.7;MOVE
26;166;3;3.231;-39.396;2004-06-12 06:24:00;1.72;4.26;6131.27;MOVE
26;167;3;3.239;-39.462;2004-06-12 06:52:00;1.2;4.39;7380.97;MOVE
26;168;3;3.255;-39.622;2004-06-12 08:00:00;1.06;4.38;17851.5;MOVE
26;169;3;3.262;-39.681;2004-06-12 08:26:00;3.54;4.23;6595.98;MOVE
26;170;3;3.268;-39.714;2004-06-12 08:40:00;1.46;4.43;3723.73;MOVE
26;171;3;3.275;-39.759;2004-06-12 09:00:00;2.75;4.21;5055.89;MOVE
26;172;3;3.286;-39.862;2004-06-12 09:46:00;0.9;4.17;11499.5;MOVE
26;173;3;3.289;-39.895;2004-06-12 10:00:00;2.57;4.38;3678.55;MOVE
26;174;3;3.292;-39.917;2004-06-12 10:10:00;1.76;4.11;2464.93;MOVE
26;175;3;3.304;-40.031;2004-06-12 11:00:00;1;4.24;12725.4;MOVE
26;176;3;3.309;-40.088;2004-06-12 11:25:00;1.33;4.23;6351.94;MOVE
26;177;3;3.315;-40.142;2004-06-12 11:49:00;3.95;4.19;6031.51;MOVE
26;178;3;3.316;-40.166;2004-06-12 12:00:00;3.44;4.04;2666.53;MOVE
26;179;3;3.321;-40.215;2004-06-12 12:22:00;0.51;4.14;5467.76;MOVE
26;180;3;3.329;-40.301;2004-06-12 13:00:00;1.03;4.21;9588.02;MOVE
26;181;3;3.332;-40.341;2004-06-12 13:18:00;2.5;4.12;4452.8;MOVE
26;182;3;3.335;-40.437;2004-06-12 14:00:00;0.13;4.23;10661.9;MOVE
26;183;3;3.339;-40.575;2004-06-12 15:00:00;1.14;4.26;15325.3;MOVE
26;184;3;3.34;-40.686;2004-06-12 15:49:00;4.75;4.19;12322.2;MOVE
26;185;4;3.338;-40.713;2004-06-12 16:00:00;2.59;4.55;3005.41;STOP
26;186;4;3.334;-40.852;2004-06-12 17:00:00;6.05;4.29;15436.3;STOP
26;187;4;3.339;-40.917;2004-06-12 17:28:00;2.35;4.31;7236.81;STOP
26;188;4;3.348;-40.993;2004-06-12 18:00:00;0.59;4.42;8495.58;STOP
26;189;4;3.363;-41.132;2004-06-12 19:00:00;0.02;4.31;15519.5;STOP
26;190;4;3.373;-41.225;2004-06-12 19:39:00;3.8;4.44;10383;STOP
26;191;4;3.375;-41.274;2004-06-12 20:00:00;1.26;4.32;5443.65;STOP
26;192;4;3.377;-41.38;2004-06-12 20:46:00;2.12;4.26;11768.3;STOP
26;193;4;3.376;-41.435;2004-06-12 21:09:00;2.54;4.42;6106.12;STOP
26;194;4;3.379;-41.55;2004-06-12 22:00:00;1.07;4.17;12769.6;STOP
26;195;4;3.382;-41.617;2004-06-12 22:30:00;9.97;4.14;7444.57;STOP
26;196;4;3.396;-41.68;2004-06-12 23:00:00;16.18;3.98;7164.21;STOP
26;197;4;3.419;-41.722;2004-06-13 00:00:00;147.48;1.48;5317.36;STOP
26;198;4;3.42;-41.707;2004-06-13 00:32:00;12.56;0.87;1668.66;STOP
26;199;4;3.416;-41.681;2004-06-13 01:00:00;72.18;1.74;2920;STOP
26;200;4;3.418;-41.68;2004-06-13 01:10:00;6.58;0.41;248.55;STOP
26;201;4;3.429;-41.676;2004-06-13 02:07:00;13.71;0.38;1301.23;STOP
26;202;4;3.435;-41.672;2004-06-13 02:44:00;22.38;0.36;801.4;STOP
26;203;4;3.44;-41.671;2004-06-13 03:00:00;13.13;0.59;566.95;STOP
26;204;4;3.451;-41.666;2004-06-13 04:00:00;8.5;0.37;1343.16;STOP
26;205;4;3.458;-41.664;2004-06-13 04:37:00;17.74;0.36;809.4;STOP
26;206;4;3.461;-41.662;2004-06-13 05:00:00;2.08;0.29;400.69;STOP
26;207;4;3.474;-41.654;2004-06-13 06:07:00;89.36;0.42;1696.46;STOP
26;208;4;3.447;-41.609;2004-06-13 06:31:00;3.45;4.05;5827.53;STOP
26;209;4;3.41;-41.555;2004-06-13 07:00:00;3.95;4.18;7269.95;STOP
26;210;4;3.38;-41.504;2004-06-13 08:01:00;37.31;1.8;6570.74;STOP
26;211;4;3.389;-41.429;2004-06-13 09:00:00;5.51;2.37;8385.01;STOP
26;212;4;3.39;-41.386;2004-06-13 09:22:00;4.27;3.62;4774.31;STOP
26;213;4;3.395;-41.335;2004-06-13 09:46:00;7.2;3.95;5688.24;STOP
26;214;4;3.4;-41.313;2004-06-13 10:00:00;2.5;2.98;2504.48;STOP
26;215;4;3.418;-41.214;2004-06-13 11:00:00;6.4;3.1;11169.6;STOP
26;216;4;3.421;-41.17;2004-06-13 11:25:00;5.31;3.26;4895.25;STOP
26;217;4;3.433;-41.096;2004-06-13 12:00:00;0.34;3.96;8321.39;STOP
26;218;4;3.45;-40.995;2004-06-13 13:00:00;6.72;3.16;11368.7;STOP
26;219;4;3.455;-40.894;2004-06-13 14:00:00;4.81;3.12;11224.1;STOP
26;220;4;3.453;-40.836;2004-06-13 14:38:00;0.23;2.83;6441.43;STOP
26;221;4;3.451;-40.784;2004-06-13 15:00:00;1.23;4.38;5775.93;STOP
26;222;4;3.448;-40.734;2004-06-13 15:30:00;3.43;3.09;5559.69;STOP
26;223;4;3.448;-40.701;2004-06-13 16:00:00;5.19;2.03;3662.79;STOP
26;224;4;3.455;-40.624;2004-06-13 17:00:00;1.62;2.38;8581.85;STOP
26;225;4;3.458;-40.576;2004-06-13 17:19:00;1.99;4.68;5338.08;STOP
26;226;4;3.459;-40.54;2004-06-13 17:33:00;6.06;4.76;3997.27;STOP
26;227;4;3.468;-40.473;2004-06-13 18:00:00;5.33;4.63;7503.49;STOP
26;228;4;3.474;-40.325;2004-06-13 19:00:00;2.32;4.57;16440.2;STOP
26;229;4;3.474;-40.299;2004-06-13 19:11:00;2.89;4.37;2885.76;STOP
26;230;4;3.468;-40.18;2004-06-13 20:00:00;3.28;4.5;13224.8;STOP
26;231;4;3.469;-40.035;2004-06-13 21:00:00;3.5;4.47;16094.1;STOP
26;232;4;3.479;-39.888;2004-06-13 22:00:00;2.21;4.54;16353.5;STOP
26;233;4;3.481;-39.82;2004-06-13 22:29:00;0.18;4.34;7550.59;STOP
26;234;4;3.483;-39.744;2004-06-13 23:00:00;3.08;4.54;8438.14;STOP
26;235;4;3.479;-39.598;2004-06-14 00:00:00;21.55;4.5;16210.6;STOP
26;236;4;3.491;-39.565;2004-06-14 01:00:00;80.32;1.08;3898.13;STOP
26;237;4;3.502;-39.567;2004-06-14 01:47:00;28.74;0.44;1243.12;STOP
26;238;4;3.505;-39.566;2004-06-14 02:00:00;18.43;0.45;351.56;STOP
26;239;4;3.514;-39.566;2004-06-14 02:34:00;0;0.49;1000.75;STOP
26;240;4;3.52;-39.566;2004-06-14 03:00:00;5.71;0.43;667.17;STOP
26;241;4;3.53;-39.567;2004-06-14 04:00:00;5.71;0.31;1117.47;STOP
26;242;4;3.535;-39.567;2004-06-14 04:22:00;9.46;0.42;555.97;STOP
26;243;4;3.541;-39.568;2004-06-14 05:00:00;96.28;0.3;676.34;STOP
26;244;4;3.542;-39.55;2004-06-14 06:02:00;43.78;0.54;2000.78;STOP
26;245;4;3.536;-39.543;2004-06-14 07:00:00;59.04;0.29;1024.04;STOP
26;246;4;3.54;-39.531;2004-06-14 07:45:00;8.13;0.52;1404.1;STOP
26;247;4;3.541;-39.529;2004-06-14 08:00:00;136.58;0.28;248.26;STOP
26;248;4;3.561;-39.595;2004-06-14 09:00:00;2.82;2.13;7654.94;STOP
26;249;4;3.565;-39.611;2004-06-14 09:10:00;1.77;3.05;1830.54;STOP
26;250;4;3.57;-39.634;2004-06-14 09:24:00;11.46;3.11;2612.38;STOP
26;251;4;3.571;-39.705;2004-06-14 10:00:00;11.55;3.65;7880.3;STOP
26;252;4;3.594;-39.81;2004-06-14 10:58:00;6.94;3.43;11930;STOP
26;253;4;3.603;-39.905;2004-06-14 12:00:00;5.41;2.85;10590.1;STOP
26;254;4;3.603;-39.958;2004-06-14 12:32:00;7.35;3.06;5881.68;STOP
26;255;4;3.599;-39.989;2004-06-14 12:46:00;7.35;4.13;3468.87;STOP
26;256;4;3.599;-40.012;2004-06-14 13:00:00;3.52;3.04;2552.44;STOP
26;257;4;3.603;-40.077;2004-06-14 13:39:00;14.3;3.09;7227.1;STOP
26;258;4;3.612;-40.105;2004-06-14 14:00:00;26.35;2.59;3264.47;STOP
26;259;4;3.609;-40.125;2004-06-14 14:21:00;3.24;1.78;2244.41;STOP
26;260;5;3.594;-40.197;2004-06-14 15:00:00;8.19;3.49;8162.45;MOVE
26;261;5;3.591;-40.245;2004-06-14 15:26:00;5.81;3.42;5337.3;MOVE
26;262;5;3.594;-40.322;2004-06-14 16:00:00;2.23;4.19;8551.69;MOVE
26;263;5;3.594;-40.462;2004-06-14 17:00:00;2.6;4.32;15536.7;MOVE
26;264;5;3.595;-40.484;2004-06-14 17:10:00;0.82;4.07;2444.01;MOVE
26;265;5;3.602;-40.601;2004-06-14 18:00:00;0.6;4.34;13007.5;MOVE
26;266;5;3.609;-40.743;2004-06-14 19:00:00;2.82;4.38;15777.6;MOVE
26;267;5;3.609;-40.885;2004-06-14 20:00:00;0.73;4.38;15758.4;MOVE
26;268;5;3.61;-40.964;2004-06-14 20:33:00;1.59;4.43;8767.68;MOVE
26;269;5;3.609;-41.03;2004-06-14 21:00:00;2.43;4.52;7325.15;MOVE
26;270;5;3.613;-41.177;2004-06-14 22:03:00;1.56;4.32;16319.3;MOVE
26;271;5;3.613;-41.309;2004-06-14 23:00:00;1.59;4.28;14648.6;MOVE
26;272;5;3.61;-41.417;2004-06-14 23:46:00;1.59;4.34;11989.8;MOVE
